,URL,full_model_name,Parameters,MMLU_average,arc:challenge|25,hellaswag|10,MMLU_abstract_algebra,MMLU_anatomy,MMLU_astronomy,MMLU_business_ethics,MMLU_clinical_knowledge,MMLU_college_biology,MMLU_college_chemistry,MMLU_college_computer_science,MMLU_college_mathematics,MMLU_college_medicine,MMLU_college_physics,MMLU_computer_security,MMLU_conceptual_physics,MMLU_econometrics,MMLU_electrical_engineering,MMLU_elementary_mathematics,MMLU_formal_logic,MMLU_global_facts,MMLU_high_school_biology,MMLU_high_school_chemistry,MMLU_high_school_computer_science,MMLU_high_school_european_history,MMLU_high_school_geography,MMLU_high_school_government_and_politics,MMLU_high_school_macroeconomics,MMLU_high_school_mathematics,MMLU_high_school_microeconomics,MMLU_high_school_physics,MMLU_high_school_psychology,MMLU_high_school_statistics,MMLU_high_school_us_history,MMLU_high_school_world_history,MMLU_human_aging,MMLU_human_sexuality,MMLU_international_law,MMLU_jurisprudence,MMLU_logical_fallacies,MMLU_machine_learning,MMLU_management,MMLU_marketing,MMLU_medical_genetics,MMLU_miscellaneous,MMLU_moral_disputes,MMLU_moral_scenarios,MMLU_nutrition,MMLU_philosophy,MMLU_prehistory,MMLU_professional_accounting,MMLU_professional_law,MMLU_professional_medicine,MMLU_professional_psychology,MMLU_public_relations,MMLU_security_studies,MMLU_sociology,MMLU_us_foreign_policy,MMLU_virology,MMLU_world_religions
Mistral-11B-TestBench10,https://huggingface.co/Undi95/Mistral-11B-TestBench10,Undi95/Mistral-11B-TestBench10,11.0,0.6389740633257556,0.6220136518771331,0.6533559051981677,0.36,0.6222222222222222,0.6710526315789473,0.58,0.7056603773584905,0.7222222222222222,0.47,0.53,0.33,0.6705202312138728,0.4117647058823529,0.77,0.5446808510638298,0.47368421052631576,0.5517241379310345,0.3941798941798942,0.42857142857142855,0.38,0.7451612903225806,0.49261083743842365,0.69,0.7636363636363637,0.797979797979798,0.8860103626943006,0.6820512820512821,0.36666666666666664,0.6512605042016807,0.31788079470198677,0.8348623853211009,0.5416666666666666,0.8137254901960784,0.7890295358649789,0.6681614349775785,0.7862595419847328,0.768595041322314,0.7777777777777778,0.7852760736196319,0.5,0.7961165048543689,0.8717948717948718,0.71,0.8122605363984674,0.708092485549133,0.40782122905027934,0.7124183006535948,0.6977491961414791,0.7098765432098766,0.46099290780141844,0.4498044328552803,0.6838235294117647,0.6633986928104575,0.6636363636363637,0.7346938775510204,0.8557213930348259,0.83,0.5421686746987951,0.8362573099415205
MLewd-Chat-v2-13B,https://huggingface.co/Undi95/MLewd-Chat-v2-13B,Undi95/MLewd-Chat-v2-13B,13.0,0.570003717497472,0.5921501706484642,0.6437960565624378,0.35,0.5185185185185185,0.5460526315789473,0.53,0.5773584905660377,0.6180555555555556,0.37,0.49,0.36,0.5260115606936416,0.2549019607843137,0.71,0.4978723404255319,0.2982456140350877,0.5172413793103449,0.3201058201058201,0.3968253968253968,0.38,0.6516129032258065,0.43349753694581283,0.55,0.703030303030303,0.7272727272727273,0.8290155440414507,0.5487179487179488,0.32222222222222224,0.5882352941176471,0.33112582781456956,0.7577981651376147,0.39351851851851855,0.7843137254901961,0.7721518987341772,0.6905829596412556,0.6870229007633588,0.7107438016528925,0.7407407407407407,0.6748466257668712,0.35714285714285715,0.6893203883495146,0.8205128205128205,0.59,0.7675606641123882,0.6184971098265896,0.42681564245810055,0.6437908496732027,0.6463022508038585,0.6358024691358025,0.4326241134751773,0.4322033898305085,0.5183823529411765,0.5833333333333334,0.6727272727272727,0.6530612244897959,0.7313432835820896,0.86,0.4578313253012048,0.7953216374269005
MLewd-L2-Chat-13B,https://huggingface.co/Undi95/MLewd-L2-Chat-13B,Undi95/MLewd-L2-Chat-13B,13.0,0.5875102311669784,0.5998293515358362,0.6452897829117705,0.41,0.4962962962962963,0.5789473684210527,0.6,0.6339622641509434,0.6666666666666666,0.41,0.46,0.33,0.5549132947976878,0.3333333333333333,0.72,0.49361702127659574,0.2543859649122807,0.5172413793103449,0.3492063492063492,0.4523809523809524,0.35,0.6935483870967742,0.458128078817734,0.6,0.7212121212121212,0.7474747474747475,0.8549222797927462,0.5794871794871795,0.34074074074074073,0.6008403361344538,0.31125827814569534,0.7743119266055046,0.4166666666666667,0.7990196078431373,0.7637130801687764,0.6905829596412556,0.6717557251908397,0.7272727272727273,0.7962962962962963,0.6871165644171779,0.32142857142857145,0.7378640776699029,0.8247863247863247,0.67,0.7790549169859514,0.6416184971098265,0.5027932960893855,0.6470588235294118,0.6366559485530546,0.6604938271604939,0.450354609929078,0.43741851368970014,0.5698529411764706,0.5915032679738562,0.6272727272727273,0.6653061224489796,0.7661691542288557,0.86,0.4578313253012048,0.7953216374269005
ReMM-v2.2-L2-13B,https://huggingface.co/Undi95/ReMM-v2.2-L2-13B,Undi95/ReMM-v2.2-L2-13B,13.0,0.5621694275616106,0.5836177474402731,0.6488747261501693,0.37,0.5111111111111111,0.5328947368421053,0.56,0.5924528301886792,0.6041666666666666,0.34,0.44,0.35,0.5317919075144508,0.24509803921568626,0.71,0.4723404255319149,0.2894736842105263,0.5172413793103449,0.3439153439153439,0.3492063492063492,0.38,0.6483870967741936,0.43842364532019706,0.56,0.6666666666666666,0.702020202020202,0.7979274611398963,0.5256410256410257,0.32592592592592595,0.5966386554621849,0.3509933774834437,0.7302752293577982,0.41203703703703703,0.7647058823529411,0.7637130801687764,0.6771300448430493,0.6183206106870229,0.7272727272727273,0.75,0.6993865030674846,0.36607142857142855,0.7087378640776699,0.7948717948717948,0.59,0.7611749680715197,0.6358381502890174,0.45363128491620114,0.6143790849673203,0.6430868167202572,0.6203703703703703,0.425531914893617,0.42503259452411996,0.5183823529411765,0.5816993464052288,0.6545454545454545,0.6244897959183674,0.6865671641791045,0.82,0.463855421686747,0.7602339181286549
CreativityEngine,https://huggingface.co/Undi95/CreativityEngine,Undi95/CreativityEngine,,0.535526553387157,0.5563139931740614,0.6253734315873332,0.39,0.43703703703703706,0.5,0.5,0.5547169811320755,0.5416666666666666,0.32,0.45,0.32,0.4508670520231214,0.27450980392156865,0.66,0.425531914893617,0.24561403508771928,0.5172413793103449,0.31746031746031744,0.3253968253968254,0.4,0.5935483870967742,0.4039408866995074,0.51,0.6484848484848484,0.6767676767676768,0.772020725388601,0.517948717948718,0.2851851851851852,0.4831932773109244,0.2781456953642384,0.7027522935779816,0.37037037037037035,0.7254901960784313,0.7257383966244726,0.6681614349775785,0.6030534351145038,0.7355371900826446,0.6574074074074074,0.656441717791411,0.4017857142857143,0.6407766990291263,0.8076923076923077,0.6,0.7432950191570882,0.6069364161849711,0.43575418994413406,0.545751633986928,0.617363344051447,0.6018518518518519,0.40070921985815605,0.4198174706649283,0.5,0.5408496732026143,0.7,0.5795918367346938,0.6865671641791045,0.84,0.45180722891566266,0.7602339181286549
MXLewd-L2-20B,https://huggingface.co/Undi95/MXLewd-L2-20B,Undi95/MXLewd-L2-20B,20.0,0.5736331156344605,0.5938566552901023,0.6700856403106951,0.36,0.4962962962962963,0.5460526315789473,0.56,0.6339622641509434,0.6736111111111112,0.39,0.4,0.32,0.5317919075144508,0.3137254901960784,0.7,0.4765957446808511,0.2894736842105263,0.5241379310344828,0.3492063492063492,0.36507936507936506,0.35,0.667741935483871,0.4827586206896552,0.55,0.6848484848484848,0.7222222222222222,0.7979274611398963,0.5641025641025641,0.34074074074074073,0.6134453781512605,0.33112582781456956,0.744954128440367,0.5,0.7647058823529411,0.7637130801687764,0.6860986547085202,0.6259541984732825,0.7355371900826446,0.7222222222222222,0.6809815950920245,0.32142857142857145,0.7087378640776699,0.8418803418803419,0.63,0.7726692209450831,0.6647398843930635,0.4100558659217877,0.630718954248366,0.6720257234726688,0.6944444444444444,0.44680851063829785,0.43089960886571055,0.5992647058823529,0.5996732026143791,0.5454545454545454,0.636734693877551,0.7661691542288557,0.86,0.4578313253012048,0.7485380116959064
Mistral-11B-TestBench3,https://huggingface.co/Undi95/Mistral-11B-TestBench3,Undi95/Mistral-11B-TestBench3,11.0,0.6311161518552078,0.5784982935153583,0.6485759808803028,0.32,0.6148148148148148,0.6513157894736842,0.58,0.6377358490566037,0.7222222222222222,0.49,0.54,0.42,0.6184971098265896,0.38235294117647056,0.75,0.5702127659574469,0.5,0.5655172413793104,0.373015873015873,0.42063492063492064,0.38,0.7483870967741936,0.49261083743842365,0.67,0.7878787878787878,0.7929292929292929,0.8601036269430051,0.6743589743589744,0.32222222222222224,0.6638655462184874,0.31125827814569534,0.8275229357798165,0.5,0.7843137254901961,0.7426160337552743,0.6771300448430493,0.7786259541984732,0.7933884297520661,0.7407407407407407,0.7730061349693251,0.5,0.7864077669902912,0.8675213675213675,0.7,0.8007662835249042,0.6734104046242775,0.33519553072625696,0.7418300653594772,0.7041800643086816,0.7160493827160493,0.46808510638297873,0.44654498044328556,0.6654411764705882,0.6454248366013072,0.6454545454545455,0.7428571428571429,0.8407960199004975,0.85,0.5301204819277109,0.8362573099415205
MLewd-ReMM-L2-Chat-20B,https://huggingface.co/Undi95/MLewd-ReMM-L2-Chat-20B,Undi95/MLewd-ReMM-L2-Chat-20B,20.0,0.5913353414625026,0.5964163822525598,0.6690898227444733,0.36,0.5037037037037037,0.5723684210526315,0.63,0.6226415094339622,0.6458333333333334,0.43,0.45,0.3,0.5895953757225434,0.3333333333333333,0.69,0.48936170212765956,0.2719298245614035,0.5310344827586206,0.34656084656084657,0.3968253968253968,0.36,0.7064516129032258,0.49261083743842365,0.61,0.7696969696969697,0.7626262626262627,0.8393782383419689,0.5948717948717949,0.337037037037037,0.6386554621848739,0.3841059602649007,0.7596330275229358,0.46296296296296297,0.803921568627451,0.7637130801687764,0.6995515695067265,0.7022900763358778,0.7272727272727273,0.7592592592592593,0.7055214723926381,0.3125,0.7184466019417476,0.8461538461538461,0.59,0.7586206896551724,0.6705202312138728,0.5083798882681564,0.6437908496732027,0.6784565916398714,0.6728395061728395,0.46099290780141844,0.46284224250325945,0.5955882352941176,0.6176470588235294,0.6363636363636364,0.6857142857142857,0.746268656716418,0.84,0.463855421686747,0.7543859649122807
Emerald-13B,https://huggingface.co/Undi95/Emerald-13B,Undi95/Emerald-13B,13.0,0.5569560785993429,0.5853242320819113,0.6385182234614618,0.34,0.5259259259259259,0.5394736842105263,0.56,0.5660377358490566,0.5902777777777778,0.32,0.45,0.39,0.5260115606936416,0.23529411764705882,0.71,0.46808510638297873,0.3333333333333333,0.503448275862069,0.3333333333333333,0.38095238095238093,0.37,0.632258064516129,0.43349753694581283,0.52,0.6727272727272727,0.7070707070707071,0.772020725388601,0.5128205128205128,0.31851851851851853,0.5840336134453782,0.304635761589404,0.7376146788990826,0.37962962962962965,0.7745098039215687,0.7721518987341772,0.6816143497757847,0.648854961832061,0.7520661157024794,0.7129629629629629,0.6871165644171779,0.33035714285714285,0.6796116504854369,0.782051282051282,0.55,0.7547892720306514,0.6358381502890174,0.4122905027932961,0.6241830065359477,0.639871382636656,0.6296296296296297,0.41134751773049644,0.42633637548891784,0.5183823529411765,0.5702614379084967,0.6636363636363637,0.5918367346938775,0.7064676616915423,0.82,0.463855421686747,0.7894736842105263
ReMM-L2-13B-PIPPA,https://huggingface.co/Undi95/ReMM-L2-13B-PIPPA,Undi95/ReMM-L2-13B-PIPPA,13.0,0.5410079926673732,0.5725255972696246,0.6374228241386178,0.32,0.5111111111111111,0.4934210526315789,0.52,0.6075471698113207,0.5972222222222222,0.35,0.44,0.29,0.5028901734104047,0.2647058823529412,0.69,0.42127659574468085,0.2807017543859649,0.5103448275862069,0.328042328042328,0.31746031746031744,0.37,0.6258064516129033,0.4088669950738916,0.51,0.6666666666666666,0.6818181818181818,0.7875647668393783,0.517948717948718,0.2740740740740741,0.5252100840336135,0.2781456953642384,0.710091743119266,0.3888888888888889,0.7696078431372549,0.7130801687763713,0.6636771300448431,0.6564885496183206,0.7272727272727273,0.7314814814814815,0.6625766871165644,0.33035714285714285,0.6504854368932039,0.7692307692307693,0.58,0.735632183908046,0.6329479768786127,0.3039106145251397,0.6143790849673203,0.6366559485530546,0.6141975308641975,0.40425531914893614,0.4211212516297262,0.5073529411764706,0.553921568627451,0.6363636363636364,0.6204081632653061,0.7014925373134329,0.84,0.4397590361445783,0.7309941520467836
Amethyst-13B,https://huggingface.co/Undi95/Amethyst-13B,Undi95/Amethyst-13B,13.0,0.5591015019706802,0.5921501706484642,0.6387173869747063,0.32,0.5259259259259259,0.5460526315789473,0.55,0.569811320754717,0.5763888888888888,0.35,0.43,0.36,0.5433526011560693,0.24509803921568626,0.71,0.4765957446808511,0.2631578947368421,0.496551724137931,0.3253968253968254,0.3888888888888889,0.38,0.6548387096774193,0.41379310344827586,0.55,0.6727272727272727,0.7070707070707071,0.7979274611398963,0.5256410256410257,0.3037037037037037,0.592436974789916,0.33774834437086093,0.7357798165137615,0.4074074074074074,0.75,0.7552742616033755,0.6905829596412556,0.648854961832061,0.7272727272727273,0.7222222222222222,0.6871165644171779,0.3392857142857143,0.6893203883495146,0.7905982905982906,0.54,0.7547892720306514,0.6358381502890174,0.4324022346368715,0.630718954248366,0.639871382636656,0.6358024691358025,0.4219858156028369,0.42242503259452413,0.5294117647058824,0.5800653594771242,0.6363636363636364,0.6285714285714286,0.7064676616915423,0.84,0.4819277108433735,0.7953216374269005
ReMM-Mistral-13B,https://huggingface.co/Undi95/ReMM-Mistral-13B,Undi95/ReMM-Mistral-13B,13.0,0.5543049446825138,0.5895904436860068,0.642899820752838,0.36,0.4962962962962963,0.5328947368421053,0.56,0.5660377358490566,0.5972222222222222,0.33,0.46,0.31,0.5202312138728323,0.2549019607843137,0.69,0.49361702127659574,0.3157894736842105,0.496551724137931,0.3439153439153439,0.30158730158730157,0.39,0.6419354838709678,0.41379310344827586,0.55,0.6727272727272727,0.6919191919191919,0.7772020725388601,0.5128205128205128,0.3296296296296296,0.592436974789916,0.31125827814569534,0.7229357798165138,0.37037037037037035,0.7598039215686274,0.7552742616033755,0.6860986547085202,0.648854961832061,0.7107438016528925,0.7222222222222222,0.6748466257668712,0.39285714285714285,0.6796116504854369,0.7948717948717948,0.57,0.7611749680715197,0.6242774566473989,0.39329608938547483,0.6176470588235294,0.6366559485530546,0.6172839506172839,0.4219858156028369,0.42242503259452413,0.5183823529411765,0.5669934640522876,0.6909090909090909,0.6204081632653061,0.6666666666666666,0.83,0.4457831325301205,0.7602339181286549
CodeEngine,https://huggingface.co/Undi95/CodeEngine,Undi95/CodeEngine,,0.5417882808567511,0.5494880546075085,0.6243776140211114,0.34,0.5037037037037037,0.5131578947368421,0.57,0.5849056603773585,0.5625,0.35,0.53,0.33,0.5028901734104047,0.29411764705882354,0.69,0.39574468085106385,0.2982456140350877,0.5310344827586206,0.30158730158730157,0.31746031746031744,0.37,0.632258064516129,0.46798029556650245,0.57,0.6727272727272727,0.6717171717171717,0.7564766839378239,0.5,0.26666666666666666,0.48739495798319327,0.3443708609271523,0.7137614678899082,0.4212962962962963,0.75,0.7130801687763713,0.6322869955156951,0.6183206106870229,0.7355371900826446,0.7037037037037037,0.6809815950920245,0.3482142857142857,0.6601941747572816,0.7393162393162394,0.53,0.7318007662835249,0.5982658959537572,0.35195530726256985,0.6013071895424836,0.6141479099678456,0.6481481481481481,0.38652482269503546,0.38461538461538464,0.49264705882352944,0.5343137254901961,0.6363636363636364,0.6081632653061224,0.7412935323383084,0.78,0.4397590361445783,0.7309941520467836
Mistral-11B-TestBench7,https://huggingface.co/Undi95/Mistral-11B-TestBench7,Undi95/Mistral-11B-TestBench7,11.0,0.6408707445918381,0.590443686006826,0.63433578968333,0.33,0.6444444444444445,0.6710526315789473,0.58,0.6943396226415094,0.7083333333333334,0.47,0.54,0.38,0.6647398843930635,0.4411764705882353,0.79,0.5361702127659574,0.49122807017543857,0.5379310344827586,0.41534391534391535,0.42063492063492064,0.39,0.7806451612903226,0.4975369458128079,0.7,0.7696969696969697,0.803030303030303,0.8808290155440415,0.6846153846153846,0.3333333333333333,0.6596638655462185,0.3708609271523179,0.8293577981651377,0.6064814814814815,0.803921568627451,0.7721518987341772,0.6547085201793722,0.7633587786259542,0.768595041322314,0.7685185185185185,0.7607361963190185,0.4642857142857143,0.7961165048543689,0.8632478632478633,0.71,0.8109833971902938,0.6965317919075145,0.38100558659217876,0.7320261437908496,0.7041800643086816,0.7191358024691358,0.48226950354609927,0.4367666232073012,0.6911764705882353,0.6601307189542484,0.6636363636363637,0.726530612244898,0.845771144278607,0.86,0.536144578313253,0.8362573099415205
ReMM-L2-13B,https://huggingface.co/Undi95/ReMM-L2-13B,Undi95/ReMM-L2-13B,13.0,0.5411462692797212,0.5716723549488054,0.63752240589524,0.32,0.5111111111111111,0.5,0.52,0.6037735849056604,0.5972222222222222,0.36,0.44,0.29,0.5028901734104047,0.2647058823529412,0.69,0.42127659574468085,0.2894736842105263,0.5103448275862069,0.328042328042328,0.31746031746031744,0.37,0.6258064516129033,0.4088669950738916,0.51,0.6666666666666666,0.6767676767676768,0.7875647668393783,0.5153846153846153,0.2777777777777778,0.5252100840336135,0.2781456953642384,0.7119266055045872,0.3888888888888889,0.7745098039215687,0.7130801687763713,0.6636771300448431,0.6564885496183206,0.7272727272727273,0.7314814814814815,0.6625766871165644,0.33035714285714285,0.6504854368932039,0.7649572649572649,0.58,0.7343550446998723,0.630057803468208,0.3016759776536313,0.6143790849673203,0.6366559485530546,0.6141975308641975,0.4078014184397163,0.4211212516297262,0.5036764705882353,0.5522875816993464,0.6363636363636364,0.6163265306122448,0.7014925373134329,0.84,0.4397590361445783,0.7309941520467836
CAMEL-13B-Role-Playing-Data,https://huggingface.co/camel-ai/CAMEL-13B-Role-Playing-Data,camel-ai/CAMEL-13B-Role-Playing-Data,13.0,0.4660841782247175,0.5034129692832765,0.5967934674367655,0.3,0.43703703703703706,0.4473684210526316,0.43,0.4867924528301887,0.4166666666666667,0.32,0.32,0.32,0.37572254335260113,0.21568627450980393,0.58,0.37872340425531914,0.24561403508771928,0.4,0.25132275132275134,0.29365079365079366,0.37,0.4935483870967742,0.29064039408866993,0.5,0.6121212121212121,0.5454545454545454,0.6476683937823834,0.41025641025641024,0.2518518518518518,0.42857142857142855,0.2781456953642384,0.6128440366972477,0.27314814814814814,0.6519607843137255,0.679324894514768,0.5739910313901345,0.5572519083969466,0.6611570247933884,0.49074074074074076,0.49079754601226994,0.45535714285714285,0.6310679611650486,0.7435897435897436,0.54,0.6743295019157088,0.49421965317919075,0.23798882681564246,0.5228758169934641,0.5562700964630225,0.5216049382716049,0.32269503546099293,0.3833116036505867,0.4632352941176471,0.46568627450980393,0.5454545454545454,0.5428571428571428,0.6218905472636815,0.73,0.40963855421686746,0.6666666666666666
CAMEL-13B-Combined-Data,https://huggingface.co/camel-ai/CAMEL-13B-Combined-Data,camel-ai/CAMEL-13B-Combined-Data,13.0,0.4973619608827506,0.514505119453925,0.5948018323043218,0.28,0.45185185185185184,0.4934210526315789,0.54,0.5132075471698113,0.5138888888888888,0.43,0.4,0.33,0.4797687861271676,0.28431372549019607,0.64,0.3574468085106383,0.34210526315789475,0.4413793103448276,0.2724867724867725,0.30158730158730157,0.31,0.5548387096774193,0.33497536945812806,0.52,0.6121212121212121,0.6565656565656566,0.6632124352331606,0.47692307692307695,0.2740740740740741,0.4957983193277311,0.2781456953642384,0.6825688073394496,0.4212962962962963,0.6323529411764706,0.6708860759493671,0.5067264573991032,0.6335877862595419,0.6776859504132231,0.5648148148148148,0.5644171779141104,0.32142857142857145,0.6699029126213593,0.7606837606837606,0.54,0.6615581098339719,0.5173410404624278,0.24692737430167597,0.5718954248366013,0.5498392282958199,0.5185185185185185,0.32978723404255317,0.3956975228161669,0.5257352941176471,0.4526143790849673,0.5272727272727272,0.5714285714285714,0.681592039800995,0.77,0.41566265060240964,0.7192982456140351
